12,24,27
12,25,28
13,0,27
13,1,30
13,2,27
13,3,28
13,4,32
13,5,30
13,6,27
13,7,31
13,8,29
13,9,28
13,10,37
13,11,31
13,12,40
13,13,42
13,14,38
13,15,39
13,16,38
13,17,38
13,18,37
13,19,38
13,20,38
13,21,39
13,22,29
13,23,27
13,24,28
13,25,41
14,0,36
14,1,44
14,2,38
14,3,28
14,4,28
14,5,27
14,6,29
14,7,29
14,8,26
14,9,28
14,10,30
14,11,31
14,12,28
14,13,50
14,14,37
14,15,37
14,16,43
14,17,30
14,18,38
14,19,42
14,20,39
14,21,44
14,22,29
14,23,38
14,24,28
14,25,29
15,0,39
15,1,29
15,2,32
15,3,31
15,4,31
15,5,32
15,6,27
15,7,36
15,8,29
15,9,37
15,10,26
15,11,32
15,12,29
15,13,36
15,14,39
15,15,37
15,16,28
15,17,44
15,18,27
15,19,38
15,20,43
15,21,40
15,22,28
15,23,29
15,24,27
15,25,40
16,0,26
16,1,27
16,2,26
16,3,27
16,4,26
16,5,30
16,6,30
16,7,37
16,8,27
16,9,29
16,10,28
16,11,28
16,12,27
16,13,35
16,14,43
16,15,39
16,16,37
16,17,28
16,18,36
16,19,40
16,20,41
16,21,37
16,22,27
16,23,32
16,24,32
16,25,31
17,0,33
17,1,29
17,2,28
17,3,44
17,4,46
17,5,29
17,6,39
17,7,29
17,8,32
17,9,31
17,10,31
17,11,32
17,12,32
17,13,37
17,14,44
17,15,39
17,16,39
17,17,46
17,18,38
17,19,39
17,20,38
17,21,38
17,22,32
17,23,41
17,24,29
17,25,40
18,0,29
18,1,36
18,2,33
18,3,40
18,4,31
18,5,33
18,6,32
18,7,32
18,8,31
18,9,38
18,10,30
18,11,26
18,12,32
18,13,32
18,14,43
18,15,38
18,16,38
18,17,38
18,18,38
18,19,37
18,20,39
18,21,27
18,22,34
18,23,28
18,24,32
18,25,32
19,0,33
19,1,33
19,2,33
19,3,32
19,4,30
19,5,31
19,6,33
19,7,32
19,8,31
19,9,33
19,10,33
19,11,31
19,12,34
19,13,42
19,14,37
19,15,38
19,16,39
19,17,42
19,18,38
19,19,38
19,20,28
19,21,25
19,22,33
19,23,31
19,24,34
19,25,38
20,0,30
20,1,38
20,2,27
20,3,27
20,4,31
20,5,30
20,6,32
20,7,33
20,8,30
20,9,31
20,10,29
20,11,37
20,12,28
20,13,28
20,14,28
20,15,32
20,16,32
20,17,45
20,18,42
20,19,28
20,20,37
20,21,29
20,22,39
20,23,28
20,24,33
20,25,40
21,0,36
21,1,32
21,2,33
21,3,30
21,4,44
21,5,34
21,6,34
21,7,40
21,8,33
21,9,33
21,10,44
21,11,39
21,12,40
21,13,40
21,14,38
21,15,43
21,16,38
21,17,38
21,18,39
21,19,39
21,20,37
21,21,29
21,22,29
21,23,42
21,24,28
21,25,39
22,0,28
22,1,28
22,2,28
22,3,28
22,4,31
22,5,32
22,6,32
22,7,33
22,8,30
22,9,31
22,10,40
22,11,42
22,12,40
22,13,40
22,14,39
22,15,41
22,16,41
22,17,40
22,18,39
22,19,42
22,20,39
22,21,37
22,22,29
22,23,33
22,24,32
22,25,30
23,0,32
23,1,33
23,2,32
23,3,30
23,4,31
23,5,34
23,6,35
23,7,38
23,8,35
23,9,39
23,10,53
23,11,40
23,12,42
23,13,40
23,14,40
23,15,43
23,16,45
23,17,40
23,18,40
23,19,39
23,20,41
23,21,36
23,22,28
23,23,28
23,24,30
23,25,28
24,0,25
24,1,25
24,2,24
24,3,24
24,4,25
24,5,27
24,6,33
24,7,27
24,8,43
24,9,26
24,10,29
24,11,30
24,12,28
24,13,37
24,14,39
24,15,40
24,16,29
24,17,29
24,18,49
24,19,39
24,20,39
24,21,39
24,22,29
24,23,29
24,24,33
24,25,29
25,0,34
25,1,29
25,2,28
25,3,28
25,4,31
25,5,34
25,6,37
25,7,38
25,8,28
25,9,28
25,10,29
25,11,39
25,12,41
25,13,35
25,14,38
25,15,27
25,16,28
25,17,25
25,18,38
25,19,53
25,20,39
25,21,42
25,22,32
25,23,32
25,24,31
25,25,29
26,0,37
26,1,36
26,2,34
26,3,27
26,4,28
26,5,31
26,6,29
26,7,27
26,8,27
26,9,36
26,10,28
26,11,35
26,12,31
26,13,40
26,14,38
26,15,26
26,16,27
26,17,32
26,18,27
26,19,41
26,20,38
26,21,40
26,22,32
26,23,27
26,24,29
26,25,26
27,0,29
27,1,26
27,2,27
27,3,28
27,4,25
27,5,25
27,6,25
27,7,27
27,8,29
27,9,24
27,10,31
27,11,27
27,12,28
27,13,32
27,14,27
27,15,23
27,16,37
27,17,37
27,18,38
27,19,28
27,20,37
27,21,36
27,22,29
27,23,26
27,24,31
27,25,32
28,0,30
28,1,28
28,2,33
28,3,38
28,4,27
28,5,27
28,6,39
28,7,26
28,8,30
28,9,35
28,10,43
28,11,40
28,12,28
28,13,29
28,14,55
28,15,48
28,16,37
28,17,41
28,18,40
28,19,36
28,20,44
28,21,37
28,22,33
28,23,30
28,24,32
28,25,27
29,0,31
29,1,30
29,2,33
29,3,31
29,4,29
29,5,40
29,6,35
29,7,25
29,8,37
29,9,29
29,10,33
29,11,32
29,12,40
29,13,38
29,14,50
29,15,38
29,16,54
29,17,38
29,18,40
29,19,39
29,20,38
29,21,38
29,22,29
29,23,41
29,24,29
29,25,28
30,0,33
30,1,29
30,2,28
30,3,31
30,4,31
30,5,31
30,6,28
30,7,30
30,8,27
30,9,29
30,10,42
30,11,28
30,12,28
30,13,41
30,14,36
30,15,40
30,16,36
30,17,43
30,18,36
30,19,38
30,20,38
30,21,38
30,22,33
30,23,34
30,24,26
30,25,30
31,0,26
31,1,28
31,2,32
31,3,39
31,4,25
31,5,29
31,6,41
31,7,29
31,8,27
31,9,37
31,10,30
31,11,28
31,12,26
31,13,38
31,14,47
31,15,38
31,16,38
31,17,37
31,18,28
31,19,39
31,20,39
31,21,38
31,22,28
31,23,29
31,24,26
31,25,33
32,0,26
32,1,39
32,2,27
32,3,31
32,4,31
32,5,29
32,6,28
32,7,32
32,8,44
32,9,37
32,10,29
32,11,30
32,12,31
32,13,53
32,14,36
32,15,42
32,16,35
32,17,39
32,18,40
32,19,36
32,20,37
32,21,38
32,22,29
32,23,38
32,24,26
32,25,29
33,0,28
33,1,29
33,2,31
33,3,31
33,4,29
33,5,31
33,6,30
33,7,28
33,8,29
33,9,29
33,10,28
33,11,36
33,12,32
33,13,41
33,14,38
33,15,38
33,16,40
33,17,40
33,18,27
33,19,37
33,20,34
33,21,40
33,22,30
33,23,30
33,24,30
33,25,30
34,0,38
34,1,28
34,2,29
34,3,29
34,4,30
34,5,30
34,6,27
34,7,46
34,8,33
34,9,33
34,10,31
34,11,37
34,12,28
34,13,39
34,14,39
34,15,40
34,16,39
34,17,38
34,18,33
34,19,38
34,20,37
34,21,44
34,22,32
34,23,33
34,24,28
34,25,27
35,0,31
35,1,29
35,2,30
35,3,28
35,4,41
35,5,28
35,6,31
35,7,29
35,8,30
35,9,30
35,10,29
35,11,31
35,12,29
35,13,29
35,14,36
35,15,39
35,16,41
35,17,40
35,18,29
35,19,37
35,20,37
35,21,37
35,22,33
35,23,23
35,24,27
35,25,27
36,0,40
36,1,41
36,2,29
36,3,32
36,4,30
36,5,29
36,6,30
36,7,30
36,8,28
36,9,28
36,10,33
36,11,30
36,12,35
36,13,30
36,14,32
36,15,30
36,16,33
36,17,33
36,18,33
36,19,31
36,20,36
36,21,34
36,22,35
36,23,33
36,24,33
36,25,31
37,0,35
37,1,29
37,2,34
37,3,33
37,4,33
37,5,34
37,6,31
37,7,30
37,8,33
37,9,31
37,10,27
37,11,45
37,12,28
37,13,29
37,14,28
37,15,28
37,16,27
37,17,27
37,18,35
37,19,27
37,20,27
37,21,26
37,22,30
37,23,29
37,24,33
37,25,29
38,0,29
38,1,29
38,2,33
38,3,29
38,4,30
38,5,34
38,6,46
38,7,28
38,8,28
38,9,28
38,10,29
38,11,32
38,12,30
38,13,33
38,14,46
38,15,34
38,16,28
38,17,44
38,18,45
38,19,29
38,20,28
38,21,29
38,22,28
38,23,35
38,24,37
38,25,29
39,0,26
39,1,26
39,2,27
39,3,32
39,4,32
39,5,26
39,6,27
39,7,29
39,8,29
39,9,29
39,10,30
39,11,27
39,12,38
39,13,27
39,14,27
39,15,28
39,16,29
39,17,29
39,18,30
39,19,27
39,20,33
39,21,29
39,22,29
39,23,30
39,24,29
39,25,37
40,0,28
40,1,26
40,2,27
40,3,29
40,4,27
40,5,33
40,6,33
40,7,32
40,8,28
40,9,37
40,10,38
40,11,29
40,12,45
40,13,45
40,14,26
40,15,38
40,16,37
40,17,34
40,18,30
40,19,33
40,20,38
40,21,36
40,22,27
40,23,26
40,24,27
40,25,27
41,0,40
41,1,28
41,2,32
41,3,30
41,4,37
41,5,29
41,6,25
41,7,29
41,8,27
41,9,28
41,10,27
41,11,27
41,12,41
41,13,38
41,14,34
41,15,34
41,16,27
41,17,37
41,18,49
41,19,37
41,20,38
41,21,40
41,22,30
41,23,27
41,24,33
41,25,32
42,0,28
42,1,34
42,2,33
42,3,37
42,4,35
42,5,28
42,6,36
42,7,31
42,8,28
42,9,26
42,10,32
42,11,32
42,12,33
42,13,38
42,14,39
42,15,40
42,16,41
42,17,39
42,18,36
42,19,37
42,20,36
42,21,38
42,22,28
42,23,36
42,24,34
42,25,28
43,0,29
43,1,30
43,2,28
43,3,30
43,4,29
43,5,31
43,6,32
43,7,32
43,8,33
43,9,32
43,10,28
43,11,49
43,12,44
43,13,40
43,14,41
43,15,40
43,16,40
43,17,40
43,18,45
43,19,43
43,20,40
43,21,38
43,22,29
43,23,31
43,24,32
43,25,31
44,0,43
44,1,31
44,2,30
44,3,34
44,4,31
44,5,36
44,6,28
44,7,40
44,8,29
44,9,29
44,10,41
44,11,39
44,12,36
44,13,38
44,14,37
44,15,39
44,16,37
44,17,37
44,18,37
44,19,30
44,20,32
44,21,34
44,22,31
44,23,31
44,24,33
44,25,31
45,0,38
45,1,28
45,2,39
45,3,28
45,4,32
45,5,33
45,6,37
45,7,30
45,8,40
45,9,29
45,10,37
45,11,42
45,12,40
45,13,37
45,14,38
45,15,30
45,16,39
45,17,40
45,18,50
45,19,29
45,20,38
45,21,33
45,22,29
45,23,31
45,24,30
45,25,27
46,0,29
46,1,35
46,2,29
46,3,31
46,4,32
46,5,43
46,6,27
46,7,28
46,8,28
46,9,28
46,10,38
46,11,41
46,12,43
46,13,40
46,14,42
46,15,40
46,16,31
46,17,37
46,18,37
46,19,30
46,20,33
46,21,30
46,22,33
46,23,30
46,24,28
46,25,28
47,0,29
47,1,30
47,2,29
47,3,30
47,4,30
47,5,29
47,6,28
47,7,30
47,8,31
47,9,30
47,10,46
47,11,38
47,12,40
47,13,40
47,14,40
47,15,40
47,16,46
47,17,49
47,18,44
47,19,45
47,20,30
47,21,31
47,22,36
47,23,33
47,24,36
47,25,42
48,0,45
48,1,42
48,2,37
48,3,28
48,4,28
48,5,28
48,6,36
48,7,29
48,8,30
48,9,34
48,10,30
48,11,31
48,12,45
48,13,39
48,14,41
48,15,38
48,16,38
48,17,38
48,18,43
48,19,40
48,20,41
48,21,43
48,22,35
48,23,27
48,24,36
48,25,28
49,0,29
49,1,29
49,2,34
49,3,34
49,4,33
49,5,32
49,6,31
49,7,38
49,8,29
49,9,34
49,10,31
49,11,31
49,12,32
49,13,32
49,14,50
49,15,41
49,16,42
49,17,44
49,18,41
49,19,43
49,20,44
49,21,40
49,22,30
49,23,29
49,24,41
49,25,32
50,0,31
50,1,30
50,2,29
50,3,30
50,4,34
50,5,33
50,6,35
50,7,30
50,8,34
50,9,35
50,10,32
50,11,30
50,12,30
50,13,30
50,14,33
50,15,31
50,16,39
50,17,39
50,18,44
50,19,43
50,20,41
50,21,40
50,22,31
50,23,40
50,24,29
50,25,37
51,0,29
51,1,32
51,2,38
51,3,37
51,4,29
51,5,28
51,6,41
51,7,29
51,8,29
51,9,33
51,10,33
51,11,29
51,12,39
51,13,29
51,14,33
51,15,31
51,16,40
51,17,29
51,18,33
51,19,34
51,20,44
51,21,38
51,22,29
51,23,28
51,24,28
51,25,29
52,0,33
52,1,32
52,2,30
52,3,29
52,4,42
52,5,32
52,6,30
52,7,28
52,8,29
52,9,30
52,10,33
52,11,33
52,12,29
52,13,30
52,14,34
52,15,41
52,16,41
52,17,40
52,18,38
52,19,39
52,20,30
52,21,32
52,22,32
52,23,32
52,24,32
52,25,31
53,0,40
53,1,28
53,2,27
53,3,28
53,4,29
53,5,30
53,6,27
53,7,38
53,8,27
53,9,27
53,10,27
53,11,33
53,12,35
53,13,37
53,14,40
53,15,36
53,16,38
53,17,38
53,18,40
53,19,38
53,20,44
53,21,30
53,22,30
53,23,42
53,24,30
53,25,27
54,0,29
54,1,28
54,2,42
54,3,29
54,4,33
54,5,33
54,6,35
54,7,35
54,8,29
54,9,29
54,10,30
54,11,30
54,12,33
54,13,46
54,14,37
54,15,40
54,16,43
54,17,39
54,18,37
54,19,40
54,20,42
54,21,42
54,22,34
54,23,27
54,24,27
54,25,34
55,0,35
55,1,26
55,2,30
55,3,30
55,4,34
55,5,34
55,6,33
55,7,34
55,8,34
55,9,32
55,10,31
55,11,38
55,12,30
55,13,44
55,14,38
55,15,37
55,16,44
55,17,33
55,18,38
55,19,39
55,20,38
55,21,41
55,22,27
55,23,29
55,24,43
55,25,26
56,0,27
56,1,27
56,2,30
56,3,27
56,4,34
56,5,32
56,6,32
56,7,35
56,8,29
56,9,31
56,10,31
56,11,28
56,12,30
56,13,43
56,14,38
56,15,38
56,16,29
56,17,29
56,18,28
56,19,37
56,20,43
56,21,38
56,22,35
56,23,29
56,24,41
56,25,37
57,0,34
57,1,33
57,2,33
57,3,33
57,4,30
57,5,34
57,6,30
57,7,33
57,8,31
57,9,45
57,10,42
57,11,44
57,12,40
57,13,39
57,14,40
57,15,45
57,16,39
57,17,48
57,18,40
57,19,40
57,20,41
57,21,37
57,22,26
57,23,34
57,24,29
57,25,31
58,0,37
58,1,38
58,2,30
58,3,29
58,4,28
58,5,28
58,6,32
58,7,34
58,8,29
58,9,40
58,10,40
58,11,45
58,12,43
58,13,42
58,14,39
58,15,41
58,16,42
58,17,39
58,18,39
58,19,39
58,20,40
58,21,38
58,22,29
58,23,31
58,24,29
58,25,30
59,0,33
59,1,31
59,2,31
59,3,26
59,4,32
59,5,27
59,6,29
59,7,34
59,8,47
59,9,55
59,10,43
59,11,40
59,12,38
59,13,38
59,14,40
59,15,48
59,16,37
59,17,48
59,18,39
59,19,41
59,20,42
59,21,42
59,22,30
59,23,30
59,24,31
59,25,38
60,0,27
60,1,39
60,2,28
60,3,27
60,4,27
60,5,36
60,6,31
60,7,27
60,8,36
60,9,39
60,10,38
60,11,44
60,12,38
60,13,38
60,14,40
60,15,39
60,16,39
60,17,39
60,18,38
60,19,40
60,20,40
60,21,40
60,22,29
60,23,28
60,24,31
60,25,38
61,0,36
61,1,30
61,2,35
61,3,34
61,4,35
61,5,33
61,6,34
61,7,34
61,8,28
61,9,30
61,10,32
61,11,41
61,12,30
61,13,30
61,14,40
61,15,32
61,16,31
61,17,39
61,18,27
61,19,30
61,20,31
61,21,32
61,22,34
61,23,33
61,24,28
61,25,37
62,0,34
62,1,28
62,2,35
62,3,28
62,4,27
62,5,33
62,6,35
62,7,28
62,8,31
62,9,32
62,10,29
62,11,42
62,12,26
62,13,49
62,14,39
62,15,38
62,16,38
62,17,38
62,18,40
62,19,40
62,20,37
62,21,37
62,22,29
62,23,29
62,24,30
62,25,27
63,0,28
63,1,27
63,2,38
63,3,35
63,4,27
63,5,26
63,6,30
63,7,30
63,8,27
63,9,35
63,10,27
63,11,27
63,12,33
63,13,38
63,14,39
63,15,37
63,16,37
63,17,44
63,18,38
63,19,46
63,20,39
63,21,39
63,22,29
63,23,37
63,24,29
63,25,27
64,0,37
64,1,28
64,2,29
64,3,26
64,4,31
64,5,30
64,6,39
64,7,38
64,8,28
64,9,37
64,10,34
64,11,39
64,12,49
64,13,50
64,14,41
64,15,38
64,16,40
64,17,40
64,18,39
64,19,44
64,20,38
64,21,38
64,22,31
64,23,26
64,24,33
64,25,29
65,0,29
65,1,32
65,2,29
65,3,31
65,4,30
65,5,38
65,6,29
65,7,30
65,8,30
65,9,26
65,10,29
65,11,27
65,12,29
65,13,40
65,14,40
65,15,40
65,16,48
65,17,40
65,18,47
65,19,39
65,20,38
65,21,38
65,22,31
65,23,41
65,24,36
65,25,39
66,0,34
66,1,39
66,2,36
66,3,42
66,4,32
66,5,33
66,6,36
66,7,28
66,8,33
66,9,28
66,10,28
66,11,34
66,12,38
66,13,37
66,14,45
66,15,38
66,16,39
66,17,29
66,18,28
66,19,26
66,20,26
66,21,28
66,22,29
66,23,28
66,24,28
66,25,42
67,0,35
67,1,47
67,2,38
67,3,36
67,4,33
67,5,35
67,6,31
67,7,36
67,8,27
67,9,38
67,10,33
67,11,33
67,12,36
67,13,42
67,14,40
67,15,47
67,16,38
67,17,41
67,18,38
67,19,38
67,20,40
67,21,42
67,22,37
67,23,32
67,24,30
67,25,26
68,0,34
68,1,31
68,2,28
68,3,28
68,4,34
68,5,31
68,6,34
68,7,32
68,8,38
68,9,36
68,10,30
68,11,28
68,12,31
68,13,51
68,14,42
68,15,47
68,16,44
68,17,40
68,18,39
68,19,38
68,20,43
68,21,39
68,22,28
68,23,35
68,24,32
68,25,33
69,0,37
69,1,29
69,2,28
69,3,32
69,4,39
69,5,28
69,6,28
69,7,28
69,8,28
69,9,27
69,10,27
69,11,28
69,12,28
69,13,37
69,14,39
69,15,38
69,16,38
69,17,37
69,18,43
69,19,41
69,20,39
69,21,43
69,22,28
69,23,34
69,24,29
69,25,29
70,0,32
70,1,33
70,2,39
70,3,38
70,4,48
70,5,32
70,6,38
70,7,28
70,8,29
70,9,27
70,10,34
70,11,30
70,12,31
70,13,41
70,14,42
70,15,38
70,16,29
70,17,27
70,18,32
70,19,30
70,20,33
70,21,28
70,22,31
70,23,32
70,24,29
70,25,28
71,0,32
71,1,34
71,2,32
71,3,33
71,4,31
71,5,27
71,6,27
71,7,32
71,8,30
71,9,29
71,10,28
71,11,31
71,12,31
71,13,38
71,14,40
71,15,40
71,16,40
71,17,40
71,18,47
71,19,39
71,20,37
71,21,39
71,22,29
71,23,28
71,24,28
71,25,28
72,0,29
72,1,36
72,2,28
72,3,30
72,4,50
72,5,29
72,6,31
72,7,36
72,8,35
72,9,32
72,10,28
72,11,32
72,12,26
72,13,35
72,14,40
72,15,40
72,16,41
72,17,41
72,18,39
72,19,37
72,20,36
72,21,36
72,22,27
72,23,27
72,24,27
72,25,26
73,0,26
73,1,29
73,2,26
73,3,27
73,4,26
73,5,25
73,6,31
73,7,26
73,8,27
73,9,27
73,10,27
73,11,28
73,12,38
73,13,36
73,14,38
73,15,40
73,16,38
73,17,37
73,18,39
73,19,39
73,20,40
73,21,39
73,22,28
73,23,27
73,24,29
73,25,29
74,0,29
74,1,30
74,2,31
74,3,30
74,4,30
74,5,28
74,6,29
74,7,29
74,8,31
74,9,30
74,10,30
74,11,30
74,12,28
74,13,31
74,14,31
74,15,41
74,16,41
74,17,41
74,18,41
74,19,42
74,20,41
74,21,41
74,22,31
74,23,29
74,24,29
74,25,27
75,0,27
75,1,32
75,2,30
75,3,32
75,4,35
75,5,31
75,6,28
75,7,27
75,8,28
75,9,29
75,10,36
75,11,27
75,12,27
75,13,27
75,14,27
75,15,27
75,16,28
75,17,29
75,18,28
75,19,27
75,20,37
75,21,26
75,22,36
75,23,34
75,24,28
75,25,27
76,0,25
76,1,34
76,2,30
76,3,30
76,4,24
76,5,27
76,6,27
76,7,25
76,8,37
76,9,37
76,10,39
76,11,38
76,12,28
76,13,38
76,14,37
76,15,38
76,16,39
76,17,46
76,18,44
76,19,43
76,20,39
76,21,39
76,22,28
76,23,28
76,24,28
76,25,29
77,0,32
77,1,26
77,2,31
77,3,28
77,4,28
77,5,30
77,6,31
77,7,32
77,8,29
77,9,42
77,10,37
77,11,37
77,12,27
77,13,39
77,14,38
77,15,40
77,16,40
77,17,38
77,18,41
77,19,41
77,20,41
77,21,38
77,22,28
77,23,29
77,24,27
77,25,28
78,0,31
78,1,27
78,2,27
78,3,30
78,4,32
78,5,29
78,6,38
78,7,30
78,8,28
78,9,46
78,10,39
78,11,37
78,12,29
78,13,37
78,14,41
78,15,38
78,16,39
78,17,39
78,18,41
78,19,39
78,20,38
78,21,38
78,22,34
78,23,31
78,24,35
78,25,35
79,0,39
79,1,38
79,2,29
79,3,38
79,4,34
79,5,30
79,6,38
79,7,33
79,8,29
79,9,29
79,10,40
79,11,33
79,12,30
79,13,28
79,14,35
79,15,29
79,16,34
79,17,28
79,18,34
79,19,39
79,20,29
79,21,29
79,22,26
79,23,38
79,24,38
79,25,27
80,0,30
80,1,30
80,2,33
80,3,39
80,4,28
80,5,31
80,6,34
80,7,35
80,8,29
80,9,34
80,10,34
80,11,30
80,12,26
80,13,39
80,14,43
80,15,40
80,16,40
80,17,44
80,18,43
80,19,39
80,20,39
80,21,39
80,22,29
80,23,27
80,24,30
80,25,40
81,0,33
81,1,32
81,2,28
81,3,28
81,4,34
81,5,33
81,6,33
81,7,34
81,8,30
81,9,34
81,10,28
81,11,40
81,12,27
81,13,39
81,14,41
81,15,37
81,16,36
81,17,37
81,18,38
81,19,36
81,20,36
81,21,36
81,22,30
81,23,36
81,24,26
81,25,28
82,0,33
82,1,35
82,2,33
82,3,34
82,4,30
82,5,36
82,6,32
82,7,28
82,8,37
82,9,27
82,10,29
82,11,34
82,12,29
82,13,49
82,14,39
82,15,38
82,16,40
82,17,39
82,18,38
82,19,36
82,20,37
82,21,38
82,22,26
82,23,31
82,24,29
82,25,29
83,0,28
83,1,26
83,2,30
83,3,30
83,4,29
83,5,28
83,6,30
83,7,26
83,8,32
83,9,29
83,10,29
83,11,34
83,12,38
83,13,38
83,14,38
83,15,38
83,16,39
83,17,39
83,18,38
83,19,40
83,20,37
83,21,54
83,22,26
83,23,27
83,24,38
83,25,33
84,0,29
84,1,34
84,2,28
84,3,29
84,4,32
84,5,34
84,6,32
84,7,33
84,8,29
84,9,29
84,10,28
84,11,33
84,12,28
84,13,45
84,14,49
84,15,61
84,16,28
84,17,29
84,18,35
84,19,45
84,20,30
84,21,34
84,22,34
84,23,40
84,24,33
84,25,38
85,0,37
85,1,33
85,2,34
85,3,31
85,4,27
85,5,31
85,6,31
85,7,36
85,8,30
85,9,32
85,10,34
85,11,31
85,12,31
85,13,46
85,14,41
85,15,42
85,16,44
85,17,45
85,18,44
85,19,43
85,20,40
85,21,43
85,22,29
85,23,34
85,24,36
85,25,33
86,0,33
86,1,28
86,2,29
86,3,27
86,4,27
